"STUDYID","DOMAIN","USUBJID","BWSEQ","BWTESTCD","BWTEST","BWORRES","BWORRESU","BWSTRESC","BWSTRESN","BWSTRESU","BWSTAT","BWREASND","BWBLFL","BWFAST","BWEXCLFL","BWREASEX","VISITDY","BWDTC","BWDY"
"GLP003","BW","107001350",158,"BW","Body Weight","282","g","282",282,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:47:34",-1
"GLP003","BW","107001350",159,"BW","Body Weight","287","g","287",287,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:36:25",1
"GLP003","BW","107001350",160,"BW","Body Weight","330","g","330",330,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:55:14",8
"GLP003","BW","107001350",161,"BW","Body Weight","366","g","366",366,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:45:48",15
"GLP003","BW","107001350",162,"BW","Body Weight","379","g","379",379,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:50:03",22
"GLP003","BW","107001350",163,"BW","Body Weight","385","g","385",385,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:59:49",29
"GLP003","BW","107001351",164,"BW","Body Weight","279","g","279",279,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:06:10",-4
"GLP003","BW","107001351",165,"BW","Body Weight","296","g","296",296,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:47:39",-1
"GLP003","BW","107001351",166,"BW","Body Weight","302","g","302",302,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:38",1
"GLP003","BW","107001351",167,"BW","Body Weight","331","g","331",331,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:42:52",8
"GLP003","BW","107001351",168,"BW","Body Weight","352","g","352",352,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:19",15
"GLP003","BW","107001351",169,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:13",22
"GLP003","BW","107001351",170,"BW","Body Weight","371","g","371",371,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:54:15",29
"GLP003","BW","107001351",171,"BW","Body Weight","404","g","404",404,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:37:58",36
"GLP003","BW","107001352",172,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:06:18",-4
"GLP003","BW","107001352",173,"BW","Body Weight","300","g","300",300,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:47:45",-1
"GLP003","BW","107001352",174,"BW","Body Weight","301","g","301",301,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:33:15",1
"GLP003","BW","107001352",175,"BW","Body Weight","326","g","326",326,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:52:34",8
"GLP003","BW","107001352",176,"BW","Body Weight","361","g","361",361,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:43:20",15
"GLP003","BW","107001352",177,"BW","Body Weight","388","g","388",388,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:45:58",22
"GLP003","BW","107001354",178,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:06:36",-4
"GLP003","BW","107001354",179,"BW","Body Weight","294","g","294",294,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:47:59",-1
"GLP003","BW","107001354",180,"BW","Body Weight","298","g","298",298,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:34:08",1
"GLP003","BW","107001354",181,"BW","Body Weight","336","g","336",336,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:53:40",8
"GLP003","BW","107001354",182,"BW","Body Weight","368","g","368",368,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:44:11",15
"GLP003","BW","107001354",183,"BW","Body Weight","399","g","399",399,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:47:43",22
"GLP003","BW","107001355",184,"BW","Body Weight","284","g","284",284,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:06:45",-4
"GLP003","BW","107001355",185,"BW","Body Weight","307","g","307",307,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:48:09",-1
"GLP003","BW","107001355",186,"BW","Body Weight","309","g","309",309,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:31:34",1
"GLP003","BW","107001355",187,"BW","Body Weight","348","g","348",348,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:50:35",8
"GLP003","BW","107001355",188,"BW","Body Weight","376","g","376",376,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:42:06",15
"GLP003","BW","107001355",189,"BW","Body Weight","404","g","404",404,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:43:57",22
"GLP003","BW","107001355",190,"BW","Body Weight","414","g","414",414,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:57:21",29
"GLP003","BW","107001358",191,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:07:10",-4
"GLP003","BW","107001358",192,"BW","Body Weight","290","g","290",290,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:48:28",-1
"GLP003","BW","107001358",193,"BW","Body Weight","296","g","296",296,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:21:24",1
"GLP003","BW","107001358",194,"BW","Body Weight","335","g","335",335,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:40:35",8
"GLP003","BW","107001358",195,"BW","Body Weight","375","g","375",375,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:34:19",15
"GLP003","BW","107001358",196,"BW","Body Weight","408","g","408",408,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:25:45",22
"GLP003","BW","107001360",197,"BW","Body Weight","274","g","274",274,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:07:24",-4
"GLP003","BW","107001360",198,"BW","Body Weight","304","g","304",304,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:48:43",-1
"GLP003","BW","107001360",199,"BW","Body Weight","310","g","310",310,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:21:51",1
"GLP003","BW","107001360",200,"BW","Body Weight","362","g","362",362,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:41:05",8
"GLP003","BW","107001360",201,"BW","Body Weight","405","g","405",405,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:34:47",15
"GLP003","BW","107001360",202,"BW","Body Weight","443","g","443",443,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:32:29",22
"GLP003","BW","107001362",203,"BW","Body Weight","278","g","278",278,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:07:40",-4
"GLP003","BW","107001362",204,"BW","Body Weight","302","g","302",302,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:49:00",-1
"GLP003","BW","107001362",205,"BW","Body Weight","309","g","309",309,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:53",1
"GLP003","BW","107001362",206,"BW","Body Weight","343","g","343",343,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:43:08",8
"GLP003","BW","107001362",207,"BW","Body Weight","370","g","370",370,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:32",15
"GLP003","BW","107001362",208,"BW","Body Weight","387","g","387",387,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:32",22
"GLP003","BW","107001362",209,"BW","Body Weight","380","g","380",380,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:54:48",29
"GLP003","BW","107001362",210,"BW","Body Weight","414","g","414",414,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:14",36
"GLP003","BW","107001363",211,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:07:46",-4
"GLP003","BW","107001363",212,"BW","Body Weight","292","g","292",292,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:49:07",-1
"GLP003","BW","107001363",213,"BW","Body Weight","299","g","299",299,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:24:20",1
"GLP003","BW","107001363",214,"BW","Body Weight","350","g","350",350,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:43:14",8
"GLP003","BW","107001363",215,"BW","Body Weight","390","g","390",390,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:39",15
"GLP003","BW","107001363",216,"BW","Body Weight","422","g","422",422,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:39",22
"GLP003","BW","107001363",217,"BW","Body Weight","437","g","437",437,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:54:56",29
"GLP003","BW","107001363",218,"BW","Body Weight","458","g","458",458,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:21",36
"GLP003","BW","107001367",219,"BW","Body Weight","269","g","269",269,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:08:18",-4
"GLP003","BW","107001367",220,"BW","Body Weight","293","g","293",293,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:49:31",-1
"GLP003","BW","107001367",221,"BW","Body Weight","300.7","g","300.7",300.7,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:30:25",1
"GLP003","BW","107001367",222,"BW","Body Weight","345","g","345",345,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:49:29",8
"GLP003","BW","107001367",223,"BW","Body Weight","391","g","391",391,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:41:07",15
"GLP003","BW","107001367",224,"BW","Body Weight","417","g","417",417,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:41:59",22
"GLP003","BW","107001368",225,"BW","Body Weight","283","g","283",283,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:08:26",-4
"GLP003","BW","107001368",226,"BW","Body Weight","306","g","306",306,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:49:38",-1
"GLP003","BW","107001368",227,"BW","Body Weight","305","g","305",305,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:05",1
"GLP003","BW","107001369",228,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:08:33",-4
"GLP003","BW","107001369",229,"BW","Body Weight","284","g","284",284,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:49:46",-1
"GLP003","BW","107001369",230,"BW","Body Weight","292","g","292",292,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:35:44",1
"GLP003","BW","107001369",231,"BW","Body Weight","323","g","323",323,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:54:45",8
"GLP003","BW","107001369",232,"BW","Body Weight","360","g","360",360,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:45:19",15
"GLP003","BW","107001369",233,"BW","Body Weight","396","g","396",396,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:49:16",22
"GLP003","BW","107001369",234,"BW","Body Weight","412","g","412",412,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:59:11",29
"GLP003","BW","107001371",235,"BW","Body Weight","270","g","270",270,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:08:50",-4
"GLP003","BW","107001371",236,"BW","Body Weight","307","g","307",307,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:00",-1
"GLP003","BW","107001371",237,"BW","Body Weight","315","g","315",315,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:25:25",1
"GLP003","BW","107001371",238,"BW","Body Weight","369","g","369",369,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:44:21",8
"GLP003","BW","107001371",239,"BW","Body Weight","416","g","416",416,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:37:40",15
"GLP003","BW","107001371",240,"BW","Body Weight","452","g","452",452,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:37:10",22
"GLP003","BW","107001373",241,"BW","Body Weight","275","g","275",275,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:06",-4
"GLP003","BW","107001373",242,"BW","Body Weight","297","g","297",297,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:14",-1
"GLP003","BW","107001373",243,"BW","Body Weight","303","g","303",303,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:24:33",1
"GLP003","BW","107001373",244,"BW","Body Weight","349","g","349",349,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:43:33",8
"GLP003","BW","107001373",245,"BW","Body Weight","382","g","382",382,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:37:01",15
"GLP003","BW","107001373",246,"BW","Body Weight","416","g","416",416,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:36:01",22
"GLP003","BW","107001374",247,"BW","Body Weight","281","g","281",281,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:17",-4
"GLP003","BW","107001374",248,"BW","Body Weight","301","g","301",301,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:22",-1
"GLP003","BW","107001374",249,"BW","Body Weight","305","g","305",305,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:20:45",1
"GLP003","BW","107001374",250,"BW","Body Weight","342","g","342",342,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:39:44",8
"GLP003","BW","107001374",251,"BW","Body Weight","365","g","365",365,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:33:54",15
"GLP003","BW","107001374",252,"BW","Body Weight","390","g","390",390,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:24:17",22
"GLP003","BW","107001375",253,"BW","Body Weight","261","g","261",261,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:26",-4
"GLP003","BW","107001375",254,"BW","Body Weight","288","g","288",288,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:30",-1
"GLP003","BW","107001375",255,"BW","Body Weight","297","g","297",297,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:27:16",1
"GLP003","BW","107001375",256,"BW","Body Weight","346","g","346",346,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:46:05",8
"GLP003","BW","107001375",257,"BW","Body Weight","387","g","387",387,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:39:17",15
"GLP003","BW","107001375",258,"BW","Body Weight","422","g","422",422,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:38:59",22
"GLP003","BW","107001375",259,"BW","Body Weight","445","g","445",445,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:55:49",29
"GLP003","BW","107001376",260,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:33",-4
"GLP003","BW","107001376",261,"BW","Body Weight","294","g","294",294,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:37",-1
"GLP003","BW","107001376",262,"BW","Body Weight","300","g","300",300,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:36:05",1
"GLP003","BW","107001376",263,"BW","Body Weight","334","g","334",334,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:55:02",8
"GLP003","BW","107001376",264,"BW","Body Weight","370","g","370",370,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:45:34",15
"GLP003","BW","107001376",265,"BW","Body Weight","395","g","395",395,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:49:43",22
"GLP003","BW","107001376",266,"BW","Body Weight","406","g","406",406,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:59:30",29
"GLP003","BW","107001377",267,"BW","Body Weight","261","g","261",261,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:42",-4
"GLP003","BW","107001377",268,"BW","Body Weight","296","g","296",296,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:47",-1
"GLP003","BW","107001377",269,"BW","Body Weight","301","g","301",301,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:18:54",1
"GLP003","BW","107001377",270,"BW","Body Weight","356","g","356",356,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:38:06",8
"GLP003","BW","107001377",271,"BW","Body Weight","399","g","399",399,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:32:29",15
"GLP003","BW","107001377",272,"BW","Body Weight","427","g","427",427,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:21:57",22
"GLP003","BW","107001378",273,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:09:50",-4
"GLP003","BW","107001378",274,"BW","Body Weight","286","g","286",286,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:50:54",-1
"GLP003","BW","107001378",275,"BW","Body Weight","290","g","290",290,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:29:47",1
"GLP003","BW","107001378",276,"BW","Body Weight","341","g","341",341,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:48:30",8
"GLP003","BW","107001378",277,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:40:32",15
"GLP003","BW","107001378",278,"BW","Body Weight","417","g","417",417,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:40:54",22
"GLP003","BW","107001379",279,"BW","Body Weight","279","g","279",279,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:10:22",-4
"GLP003","BW","107001379",280,"BW","Body Weight","303","g","303",303,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:51:39",-1
"GLP003","BW","107001379",281,"BW","Body Weight","311","g","311",311,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:28:02",1
"GLP003","BW","107001379",282,"BW","Body Weight","359","g","359",359,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:46:56",8
"GLP003","BW","107001379",283,"BW","Body Weight","401","g","401",401,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:39:42",15
"GLP003","BW","107001379",284,"BW","Body Weight","430","g","430",430,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:39:40",22
"GLP003","BW","107001379",285,"BW","Body Weight","414","g","414",414,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:56:27",29
"GLP003","BW","107001379",286,"BW","Body Weight","461","g","461",461,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:55",36
"GLP003","BW","107001380",287,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:10:32",-4
"GLP003","BW","107001380",288,"BW","Body Weight","295","g","295",295,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:51:44",-1
"GLP003","BW","107001380",289,"BW","Body Weight","302","g","302",302,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:38:20",1
"GLP003","BW","107001380",290,"BW","Body Weight","349","g","349",349,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:57:14",8
"GLP003","BW","107001380",291,"BW","Body Weight","386","g","386",386,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:47:33",15
"GLP003","BW","107001380",292,"BW","Body Weight","411","g","411",411,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:52:38",22
"GLP003","BW","107001381",293,"BW","Body Weight","268","g","268",268,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:10:36",-4
"GLP003","BW","107001381",294,"BW","Body Weight","290","g","290",290,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:51:52",-1
"GLP003","BW","107001381",295,"BW","Body Weight","301","g","301",301,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:27:36",1
"GLP003","BW","107001381",296,"BW","Body Weight","336","g","336",336,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:46:26",8
"GLP003","BW","107001381",297,"BW","Body Weight","365","g","365",365,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:39:22",15
"GLP003","BW","107001381",298,"BW","Body Weight","387","g","387",387,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:39:09",22
"GLP003","BW","107001381",299,"BW","Body Weight","400","g","400",400,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:55:58",29
"GLP003","BW","107001382",300,"BW","Body Weight","271","g","271",271,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:10:45",-4
"GLP003","BW","107001382",301,"BW","Body Weight","304","g","304",304,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:51:59",-1
"GLP003","BW","107001382",302,"BW","Body Weight","311","g","311",311,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:23:45",1
"GLP003","BW","107001382",303,"BW","Body Weight","357","g","357",357,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:42:59",8
"GLP003","BW","107001382",304,"BW","Body Weight","389","g","389",389,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:36:25",15
"GLP003","BW","107001382",305,"BW","Body Weight","428","g","428",428,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:35:21",22
"GLP003","BW","107001382",306,"BW","Body Weight","408","g","408",408,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:54:36",29
"GLP003","BW","107001382",307,"BW","Body Weight","459","g","459",459,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:04",36
"GLP003","BW","107001383",308,"BW","Body Weight","267","g","267",267,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:10:53",-4
"GLP003","BW","107001383",309,"BW","Body Weight","298","g","298",298,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:10",-1
"GLP003","BW","107001383",310,"BW","Body Weight","306","g","306",306,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:37:05",1
"GLP003","BW","107001383",311,"BW","Body Weight","338","g","338",338,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:56:06",8
"GLP003","BW","107001383",312,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:46:35",15
"GLP003","BW","107001383",313,"BW","Body Weight","408","g","408",408,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:50:54",22
"GLP003","BW","107001383",314,"BW","Body Weight","418","g","418",418,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T11:01:00",29
"GLP003","BW","107001383",315,"BW","Body Weight","441","g","441",441,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:41:42",36
"GLP003","BW","107001384",316,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:11:06",-4
"GLP003","BW","107001384",317,"BW","Body Weight","291","g","291",291,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:25",-1
"GLP003","BW","107001384",318,"BW","Body Weight","298","g","298",298,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:20:24",1
"GLP003","BW","107001384",319,"BW","Body Weight","338","g","338",338,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:39:24",8
"GLP003","BW","107001384",320,"BW","Body Weight","377","g","377",377,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:33:31",15
"GLP003","BW","107001384",321,"BW","Body Weight","407","g","407",407,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:23:31",22
"GLP003","BW","107001384",322,"BW","Body Weight","400","g","400",400,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:52:29",29
"GLP003","BW","107001384",323,"BW","Body Weight","422","g","422",422,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:37:32",36
"GLP003","BW","107001385",324,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:11:14",-4
"GLP003","BW","107001385",325,"BW","Body Weight","279","g","279",279,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:31",-1
"GLP003","BW","107001385",326,"BW","Body Weight","285.7","g","285.7",285.7,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:30:19",1
"GLP003","BW","107001385",327,"BW","Body Weight","312","g","312",312,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:49:19",8
"GLP003","BW","107001385",328,"BW","Body Weight","345","g","345",345,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:40:59",15
"GLP003","BW","107001385",329,"BW","Body Weight","385","g","385",385,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:41:37",22
"GLP003","BW","107001386",330,"BW","Body Weight","268","g","268",268,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:11:28",-4
"GLP003","BW","107001386",331,"BW","Body Weight","283","g","283",283,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:39",-1
"GLP003","BW","107001386",332,"BW","Body Weight","296","g","296",296,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:27:53",1
"GLP003","BW","107001386",333,"BW","Body Weight","343","g","343",343,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:46:42",8
"GLP003","BW","107001386",334,"BW","Body Weight","383","g","383",383,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:39:34",15
"GLP003","BW","107001386",335,"BW","Body Weight","416","g","416",416,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:39:30",22
"GLP003","BW","107001386",336,"BW","Body Weight","411","g","411",411,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:56:16",29
"GLP003","BW","107001386",337,"BW","Body Weight","443","g","443",443,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:38:47",36
"GLP003","BW","107001387",338,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:11:33",-4
"GLP003","BW","107001387",339,"BW","Body Weight","281","g","281",281,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:44",-1
"GLP003","BW","107001387",340,"BW","Body Weight","287","g","287",287,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-12T07:20:14",1
"GLP003","BW","107001387",341,"BW","Body Weight","320","g","320",320,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-19T07:39:15",8
"GLP003","BW","107001387",342,"BW","Body Weight","347","g","347",347,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-26T07:33:24",15
"GLP003","BW","107001387",343,"BW","Body Weight","374","g","374",374,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-03T06:23:17",22
"GLP003","BW","107001387",344,"BW","Body Weight","370","g","370",370,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:52:20",29
"GLP003","BW","107001387",345,"BW","Body Weight","408","g","408",408,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-17T07:37:26",36
"GLP003","BW","107001389",346,"BW","Body Weight","254","g","254",254,"g",NA,NA,NA,NA,NA,NA,-4,"2007-06-08T08:11:50",-4
"GLP003","BW","107001389",347,"BW","Body Weight","282","g","282",282,"g",NA,NA,NA,NA,NA,NA,-1,"2007-06-11T07:52:57",-1
