"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"GLP003","OM","107001541",517,"WEIGHT","Weight",".368","g","0.368",0.368,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",518,"WEIGHT","Weight","1.821","g","1.821",1.821,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",519,"WEIGHT","Weight",".871","g","0.871",0.871,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",520,"WEIGHT","Weight","6.712","g","6.712",6.712,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",521,"WEIGHT","Weight","1.708","g","1.708",1.708,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",522,"WEIGHT","Weight",".075","g","0.075",0.075,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",523,"WEIGHT","Weight","1.013","g","1.013",1.013,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",524,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",525,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",526,"WEIGHT","Weight",".073","g","0.073",0.073,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",527,"WEIGHT","Weight",".476","g","0.476",0.476,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001579",528,"WEIGHT","Weight",".437","g","0.437",0.437,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",529,"WEIGHT","Weight","1.893","g","1.893",1.893,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",530,"WEIGHT","Weight",".817","g","0.817",0.817,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",531,"WEIGHT","Weight","6.764","g","6.764",6.764,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",532,"WEIGHT","Weight","1.806","g","1.806",1.806,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",533,"WEIGHT","Weight",".126","g","0.126",0.126,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",534,"WEIGHT","Weight","1.021","g","1.021",1.021,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",535,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",536,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",537,"WEIGHT","Weight",".071","g","0.071",0.071,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",538,"WEIGHT","Weight",".546","g","0.546",0.546,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001534",539,"WEIGHT","Weight",".416","g","0.416",0.416,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001629",540,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",541,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",542,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",543,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",544,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",545,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",546,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",547,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",548,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",549,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001629",550,"WEIGHT","Weight",NA,NA,NA,NA,NA,"NOT DONE","Moribund Sacrifice, No Organ Weights Required","THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-06-21",8
"GLP003","OM","107001511",551,"WEIGHT","Weight","1.867","g","1.867",1.867,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",552,"WEIGHT","Weight",".758","g","0.758",0.758,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",553,"WEIGHT","Weight","5.801","g","5.801",5.801,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",554,"WEIGHT","Weight","1.515","g","1.515",1.515,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",555,"WEIGHT","Weight",".152","g","0.152",0.152,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",556,"WEIGHT","Weight",".68","g","0.68",0.68,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",557,"WEIGHT","Weight",".013","g","0.013",0.013,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",558,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",559,"WEIGHT","Weight",".074","g","0.074",0.074,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",560,"WEIGHT","Weight",".605","g","0.605",0.605,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001511",561,"WEIGHT","Weight",".355","g","0.355",0.355,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001620",562,"WEIGHT","Weight","1.847","g","1.847",1.847,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",563,"WEIGHT","Weight",".83","g","0.83",0.83,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",564,"WEIGHT","Weight","5.694","g","5.694",5.694,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",565,"WEIGHT","Weight","1.388","g","1.388",1.388,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",566,"WEIGHT","Weight",".083","g","0.083",0.083,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",567,"WEIGHT","Weight",".573","g","0.573",0.573,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",568,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",569,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",570,"WEIGHT","Weight",".062","g","0.062",0.062,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",571,"WEIGHT","Weight",".403","g","0.403",0.403,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001620",572,"WEIGHT","Weight",".325","g","0.325",0.325,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",573,"WEIGHT","Weight","1.897","g","1.897",1.897,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",574,"WEIGHT","Weight",".839","g","0.839",0.839,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",575,"WEIGHT","Weight","6.381","g","6.381",6.381,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",576,"WEIGHT","Weight","1.551","g","1.551",1.551,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",577,"WEIGHT","Weight",".168","g","0.168",0.168,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",578,"WEIGHT","Weight",".61","g","0.61",0.61,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",579,"WEIGHT","Weight",".012","g","0.012",0.012,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",580,"WEIGHT","Weight",".412","g","0.412",0.412,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"Y","Incorrect weight based on review of data","2007-07-13",30
"GLP003","OM","107001641",581,"WEIGHT","Weight",".077","g","0.077",0.077,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",582,"WEIGHT","Weight",".408","g","0.408",0.408,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001641",583,"WEIGHT","Weight",".435","g","0.435",0.435,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",584,"WEIGHT","Weight","1.956","g","1.956",1.956,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",585,"WEIGHT","Weight",".89","g","0.89",0.89,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",586,"WEIGHT","Weight","6.114","g","6.114",6.114,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",587,"WEIGHT","Weight","1.637","g","1.637",1.637,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",588,"WEIGHT","Weight",".104","g","0.104",0.104,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",589,"WEIGHT","Weight",".736","g","0.736",0.736,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",590,"WEIGHT","Weight",".019","g","0.019",0.019,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",591,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",592,"WEIGHT","Weight",".074","g","0.074",0.074,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",593,"WEIGHT","Weight",".489","g","0.489",0.489,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001602",594,"WEIGHT","Weight",".365","g","0.365",0.365,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",595,"WEIGHT","Weight","1.932","g","1.932",1.932,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",596,"WEIGHT","Weight",".815","g","0.815",0.815,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",597,"WEIGHT","Weight","6.006","g","6.006",6.006,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",598,"WEIGHT","Weight","1.572","g","1.572",1.572,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",599,"WEIGHT","Weight",".093","g","0.093",0.093,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",600,"WEIGHT","Weight",".939","g","0.939",0.939,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",601,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",602,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",603,"WEIGHT","Weight",".065","g","0.065",0.065,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",604,"WEIGHT","Weight",".426","g","0.426",0.426,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001513",605,"WEIGHT","Weight",".385","g","0.385",0.385,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-13",30
"GLP003","OM","107001556",606,"WEIGHT","Weight","1.945","g","1.945",1.945,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",607,"WEIGHT","Weight",".902","g","0.902",0.902,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",608,"WEIGHT","Weight","5.872","g","5.872",5.872,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",609,"WEIGHT","Weight","1.65","g","1.65",1.65,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",610,"WEIGHT","Weight",".155","g","0.155",0.155,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",611,"WEIGHT","Weight",".549","g","0.549",0.549,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",612,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",613,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",614,"WEIGHT","Weight",".072","g","0.072",0.072,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",615,"WEIGHT","Weight",".397","g","0.397",0.397,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001556",616,"WEIGHT","Weight",".288","g","0.288",0.288,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",617,"WEIGHT","Weight","1.987","g","1.987",1.987,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",618,"WEIGHT","Weight",".858","g","0.858",0.858,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",619,"WEIGHT","Weight","6.316","g","6.316",6.316,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",620,"WEIGHT","Weight","1.613","g","1.613",1.613,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",621,"WEIGHT","Weight",".142","g","0.142",0.142,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",622,"WEIGHT","Weight",".549","g","0.549",0.549,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",623,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",624,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",625,"WEIGHT","Weight",".066","g","0.066",0.066,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",626,"WEIGHT","Weight",".419","g","0.419",0.419,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001561",627,"WEIGHT","Weight",".363","g","0.363",0.363,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",628,"WEIGHT","Weight","1.897","g","1.897",1.897,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",629,"WEIGHT","Weight","1.172","g","1.172",1.172,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",630,"WEIGHT","Weight","7.197","g","7.197",7.197,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",631,"WEIGHT","Weight","1.511","g","1.511",1.511,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",632,"WEIGHT","Weight",".078","g","0.078",0.078,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",633,"WEIGHT","Weight","1.609","g","1.609",1.609,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",634,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",635,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",636,"WEIGHT","Weight",".058","g","0.058",0.058,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",637,"WEIGHT","Weight",".915","g","0.915",0.915,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001559",638,"WEIGHT","Weight",".409","g","0.409",0.409,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",639,"WEIGHT","Weight","2.116","g","2.116",2.116,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",640,"WEIGHT","Weight","1.059","g","1.059",1.059,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",641,"WEIGHT","Weight","6.844","g","6.844",6.844,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",642,"WEIGHT","Weight","1.736","g","1.736",1.736,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",643,"WEIGHT","Weight",".098","g","0.098",0.098,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",644,"WEIGHT","Weight",".643","g","0.643",0.643,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",645,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",646,"WEIGHT","Weight",".022","g","0.022",0.022,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",647,"WEIGHT","Weight",".054","g","0.054",0.054,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",648,"WEIGHT","Weight",".423","g","0.423",0.423,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001609",649,"WEIGHT","Weight",".537","g","0.537",0.537,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",650,"WEIGHT","Weight","1.912","g","1.912",1.912,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",651,"WEIGHT","Weight",".837","g","0.837",0.837,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",652,"WEIGHT","Weight","5.817","g","5.817",5.817,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",653,"WEIGHT","Weight","1.525","g","1.525",1.525,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",654,"WEIGHT","Weight",".106","g","0.106",0.106,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",655,"WEIGHT","Weight",".548","g","0.548",0.548,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",656,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
"GLP003","OM","107001563",657,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-26",43
