"STUDYID","DOMAIN","USUBJID","BGSEQ","BGTESTCD","BGTEST","BGORRES","BGORRESU","BGSTRESC","BGSTRESN","BGSTRESU","BGSTAT","BGREASND","BGEXCLFL","BGREASEX","BGDTC","BGENDTC","BGDY","BGENDY","BGELTM","BGTPTREF","BGRFTDTC"
"GLP003","BG","107001616",619,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001500",620,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001535",621,"BWGAIN","Body Weight Gain","16.0","g","16.0",16,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001647",622,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001592",623,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001569",624,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001537",625,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001594",626,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001619",627,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001518",628,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001538",629,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001581",630,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001469",631,"BWGAIN","Body Weight Gain","-22.0","g","-22.0",-22,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001425",632,"BWGAIN","Body Weight Gain","18.0","g","18.0",18,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001440",633,"BWGAIN","Body Weight Gain","36.0","g","36.0",36,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001419",634,"BWGAIN","Body Weight Gain","35.0","g","35.0",35,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001437",635,"BWGAIN","Body Weight Gain","24.0","g","24.0",24,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001415",636,"BWGAIN","Body Weight Gain","25.0","g","25.0",25,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001368",637,"BWGAIN","Body Weight Gain",NA,NA,NA,NA,NA,"NOT DONE","MISSING BODY WEIGHT",NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001455",638,"BWGAIN","Body Weight Gain","42.0","g","42.0",42,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001470",639,"BWGAIN","Body Weight Gain","26.0","g","26.0",26,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001456",640,"BWGAIN","Body Weight Gain","27.0","g","27.0",27,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001351",641,"BWGAIN","Body Weight Gain","25.0","g","25.0",25,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001382",642,"BWGAIN","Body Weight Gain","39.0","g","39.0",39,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001362",643,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001363",644,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001473",645,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001525",646,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001541",647,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001579",648,"BWGAIN","Body Weight Gain","0.0","g","0.0",0,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001534",649,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001629",650,"BWGAIN","Body Weight Gain",NA,NA,NA,NA,NA,"NOT DONE","MISSING BODY WEIGHT",NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001511",651,"BWGAIN","Body Weight Gain","2.0","g","2.0",2,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001620",652,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001641",653,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001602",654,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001513",655,"BWGAIN","Body Weight Gain","-7.0","g","-7.0",-7,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001556",656,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001561",657,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001559",658,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001609",659,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001563",660,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001441",661,"BWGAIN","Body Weight Gain","22.0","g","22.0",22,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001488",662,"BWGAIN","Body Weight Gain","23.0","g","23.0",23,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001431",663,"BWGAIN","Body Weight Gain","25.0","g","25.0",25,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001394",664,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001480",665,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001411",666,"BWGAIN","Body Weight Gain","33.0","g","33.0",33,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001433",667,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001375",668,"BWGAIN","Body Weight Gain","35.0","g","35.0",35,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001381",669,"BWGAIN","Body Weight Gain","22.0","g","22.0",22,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001416",670,"BWGAIN","Body Weight Gain","36.0","g","36.0",36,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001386",671,"BWGAIN","Body Weight Gain","33.0","g","33.0",33,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001379",672,"BWGAIN","Body Weight Gain","29.0","g","29.0",29,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001432",673,"BWGAIN","Body Weight Gain","24.0","g","24.0",24,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001478",674,"BWGAIN","Body Weight Gain","31.0","g","31.0",31,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001491",675,"BWGAIN","Body Weight Gain","39.0","g","39.0",39,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001570",676,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001618",677,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001520",678,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001553",679,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001540",680,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001562",681,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001631",682,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001499",683,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001552",684,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001505",685,"BWGAIN","Body Weight Gain","16.0","g","16.0",16,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001637",686,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001612",687,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001574",688,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001519",689,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001589",690,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001447",691,"BWGAIN","Body Weight Gain","35.0","g","35.0",35,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001414",692,"BWGAIN","Body Weight Gain","-17.0","g","-17.0",-17,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001400",693,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001454",694,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001393",695,"BWGAIN","Body Weight Gain","31.0","g","31.0",31,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001355",696,"BWGAIN","Body Weight Gain","28.0","g","28.0",28,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001426",697,"BWGAIN","Body Weight Gain","43.0","g","43.0",43,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001424",698,"BWGAIN","Body Weight Gain","28.0","g","28.0",28,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001438",699,"BWGAIN","Body Weight Gain","26.0","g","26.0",26,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001404",700,"BWGAIN","Body Weight Gain","35.0","g","35.0",35,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001482",701,"BWGAIN","Body Weight Gain","33.0","g","33.0",33,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001486",702,"BWGAIN","Body Weight Gain","31.0","g","31.0",31,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001398",703,"BWGAIN","Body Weight Gain","24.0","g","24.0",24,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001445",704,"BWGAIN","Body Weight Gain","20.0","g","20.0",20,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001399",705,"BWGAIN","Body Weight Gain","20.0","g","20.0",20,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001583",706,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001517",707,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001545",708,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001547",709,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001627",710,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001565",711,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001643",712,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001515",713,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001521",714,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001508",715,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001584",716,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001566",717,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001644",718,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001587",719,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001638",720,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001449",721,"BWGAIN","Body Weight Gain","28.0","g","28.0",28,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001392",722,"BWGAIN","Body Weight Gain","30.0","g","30.0",30,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001495",723,"BWGAIN","Body Weight Gain","46.0","g","46.0",46,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001391",724,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001477",725,"BWGAIN","Body Weight Gain","26.0","g","26.0",26,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001369",726,"BWGAIN","Body Weight Gain","36.0","g","36.0",36,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001461",727,"BWGAIN","Body Weight Gain","30.0","g","30.0",30,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001376",728,"BWGAIN","Body Weight Gain","25.0","g","25.0",25,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001420",729,"BWGAIN","Body Weight Gain","25.0","g","25.0",25,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001350",730,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001474",731,"BWGAIN","Body Weight Gain","27.0","g","27.0",27,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001446",732,"BWGAIN","Body Weight Gain","42.0","g","42.0",42,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001485",733,"BWGAIN","Body Weight Gain","36.0","g","36.0",36,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001435",734,"BWGAIN","Body Weight Gain","27.0","g","27.0",27,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001383",735,"BWGAIN","Body Weight Gain","31.0","g","31.0",31,"g",NA,NA,NA,NA,"2007-06-26","2007-07-03",15,22,NA,NA,NA
"GLP003","BG","107001533",736,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001617",737,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001578",738,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001571",739,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001532",740,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001522",741,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001610",742,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001504",743,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001536",744,"BWGAIN","Body Weight Gain","-6.0","g","-6.0",-6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001633",745,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001628",746,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001554",747,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001598",748,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001555",749,"BWGAIN","Body Weight Gain","16.0","g","16.0",16,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001588",750,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-06-28","2007-07-05",15,22,NA,NA,NA
"GLP003","BG","107001472",756,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001401",757,"BWGAIN","Body Weight Gain","21.0","g","21.0",21,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001466",758,"BWGAIN","Body Weight Gain","18.0","g","18.0",18,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001428",759,"BWGAIN","Body Weight Gain","20.0","g","20.0",20,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001483",760,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001397",761,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001467",762,"BWGAIN","Body Weight Gain","-12.0","g","-12.0",-12,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001387",763,"BWGAIN","Body Weight Gain","-4.0","g","-4.0",-4,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001384",764,"BWGAIN","Body Weight Gain","-7.0","g","-7.0",-7,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001423",765,"BWGAIN","Body Weight Gain","-15.0","g","-15.0",-15,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001535",771,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001647",772,"BWGAIN","Body Weight Gain","-1.0","g","-1.0",-1,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001592",773,"BWGAIN","Body Weight Gain","-5.0","g","-5.0",-5,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001569",774,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001537",775,"BWGAIN","Body Weight Gain","2.0","g","2.0",2,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001594",776,"BWGAIN","Body Weight Gain","-7.0","g","-7.0",-7,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001619",777,"BWGAIN","Body Weight Gain","-1.0","g","-1.0",-1,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001518",778,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001538",779,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001581",780,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001415",786,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001368",787,"BWGAIN","Body Weight Gain",NA,NA,NA,NA,NA,"NOT DONE","MISSING BODY WEIGHT",NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001455",788,"BWGAIN","Body Weight Gain","27.0","g","27.0",27,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001470",789,"BWGAIN","Body Weight Gain","20.0","g","20.0",20,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001456",790,"BWGAIN","Body Weight Gain","23.0","g","23.0",23,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001351",791,"BWGAIN","Body Weight Gain","-6.0","g","-6.0",-6,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
