"LBTEST","LBTESTCD","LBSPEC","SPECIES","SEX","LBSTRESU","LBSTRESM","LBSTRESSD","N"
"Phosphate","PHOS","SERUM","MONKEY","M","mmol/L",1.90708465608466,0.354106894773803,297
"Phosphate","PHOS","SERUM","MOUSE","F","mg/dL",8.83560830860534,1.9309298742975,337
"Phosphate","PHOS","SERUM","MOUSE","F","mmol/L",2.86807692307692,0.511962921687209,52
"Phosphate","PHOS","SERUM","MOUSE","M","mg/dL",9.52057026476578,2.60177421424103,491
"Phosphate","PHOS","SERUM","MOUSE","M","mmol/L",2.51023529411765,0.368697761338045,85
"Phosphate","PHOS","SERUM","PIG","F","mg/dL",7.97234042553191,0.727000626256007,47
"Phosphate","PHOS","SERUM","PIG","M","mg/dL",7.68971631205674,0.708416902073625,47
"Phosphate","PHOS","SERUM","RABBIT","F","mg/dL",5.07428571428571,0.806018951714318,42
"Phosphate","PHOS","SERUM","RABBIT","M","mg/dL",5.26181818181818,0.848868765957484,66
"Phosphate","PHOS","SERUM","RAT","F","mg/dL",7.94181692859112,2.3395640200309,3627
"Phosphate","PHOS","SERUM","RAT","F","mmol/L",2.33872593431484,0.481857754243284,883
"Phosphate","PHOS","SERUM","RAT","M","mg/dL",8.86395175915851,2.14515254940692,3676
"Phosphate","PHOS","SERUM","RAT","M","mmol/L",2.72999047619048,0.451954499157425,1050
"Phosphate","PHOS","URINE","DOG","F","mg/dL",39.855,12.1301854595531,32
"Phosphate","PHOS","URINE","MONKEY","M","mg/dL",5.10181818181818,1.32197441867699,11
"Phosphate","PHOS","URINE","RAT","F","mg/dL",53.8915750915751,97.5427408836581,91
"Phosphate","PHOS","URINE","RAT","F","mmol/L",34.6939285714286,21.3291484503361,112
"Phosphate","PHOS","URINE","RAT","M","mg/dL",97.0697674418605,125.947042035785,43
"Phosphate","PHOS","URINE","RAT","M","mmol/L",24.6646428571429,10.2553044001516,112
"Phosphate","PHOS","WHOLE BLOOD","DOG","F","mg/dL",4.74166666666667,0.530365797151248,12
"Phosphate","PHOS","WHOLE BLOOD","DOG","M","mg/dL",4.33333333333333,0.39962103260085,12
"Phosphate","PHOS","WHOLE BLOOD","MOUSE","F","mg/dL",7.725,1.21091054493141,24
"Phosphate","PHOS","WHOLE BLOOD","MOUSE","M","mg/dL",8.02666666666667,0.764259088282886,30
"Phosphate","PHOS","WHOLE BLOOD","RAT","F","mg/dL",6.34666666666667,0.890171047822845,90
"Phosphate","PHOS","WHOLE BLOOD","RAT","M","mg/dL",7.68444444444444,1.21182480202853,90
"Phospholipid","PHOSLPD","PLASMA","DOG","F","mg/dL",315.106060606061,35.3209187439418,44
"Phospholipid","PHOSLPD","PLASMA","RAT","F","mg/dL",125.255639097744,33.3253043718554,266
"Phospholipid","PHOSLPD","PLASMA","RAT","M","mg/dL",105.09756097561,18.1780154005447,41
"Platelets","PLAT","WHOLE BLOOD","DOG","F","10^3/uL",292.444444444445,63.3053899014325,12
"Platelets","PLAT","WHOLE BLOOD","DOG","F","10^9/L",294.51264436007,67.6032813883431,602
"Platelets","PLAT","WHOLE BLOOD","DOG","M","10^3/uL",259.277777777778,35.6442391490095,12
"Platelets","PLAT","WHOLE BLOOD","DOG","M","10^9/L",290.814124566916,66.0273855612669,591
"Platelets","PLAT","WHOLE BLOOD","MONKEY","F","10^9/L",437.416685400779,96.0943468115539,976
"Platelets","PLAT","WHOLE BLOOD","MONKEY","M","10^9/L",419.63209448273,90.3244823834266,1062
"Platelets","PLAT","WHOLE BLOOD","MOUSE","F","10^3/uL",1178.07142857143,122.321655080314,28
"Platelets","PLAT","WHOLE BLOOD","MOUSE","F","10^9/L",1116.96901893287,228.108003164037,581
"Platelets","PLAT","WHOLE BLOOD","MOUSE","M","10^3/uL",1343.4,157.681389801255,30
"Platelets","PLAT","WHOLE BLOOD","MOUSE","M","10^9/L",1246.87076923077,286.970277433706,650
"Platelets","PLAT","WHOLE BLOOD","PIG","F","10^9/L",497.544871794872,102.001874878026,52
"Platelets","PLAT","WHOLE BLOOD","PIG","M","10^9/L",478.746913580247,81.81675170963,54
"Platelets","PLAT","WHOLE BLOOD","RABBIT","F","10^9/L",434.654545454545,111.972647649097,55
"Platelets","PLAT","WHOLE BLOOD","RABBIT","M","10^9/L",426.532051282051,90.2776413670768,78
"Platelets","PLAT","WHOLE BLOOD","RAT","F","10^10/L",124.223255813953,12.8152780325691,43
"Platelets","PLAT","WHOLE BLOOD","RAT","F","10^3/uL",1077,187.684111854724,90
"Platelets","PLAT","WHOLE BLOOD","RAT","F","10^9/L",1027.61647828673,214.90153036476,5043
"Platelets","PLAT","WHOLE BLOOD","RAT","M","10^10/L",109.47619047619,31.6472784045445,63
"Platelets","PLAT","WHOLE BLOOD","RAT","M","10^3/uL",1064.1,207.05435697317,90
"Platelets","PLAT","WHOLE BLOOD","RAT","M","10^9/L",1030.55757989976,209.613402060151,5121
"Platelet Clumps","PLATCLMP","WHOLE BLOOD","DOG","F","/10^3",0,0,32
"Platelet Clumps","PLATCLMP","WHOLE BLOOD","RAT","F","/10^3",0,0,120
"Large Platelets","PLATLRG","WHOLE BLOOD","DOG","F","/10^3",7,0.757282445662752,32
"Large Platelets","PLATLRG","WHOLE BLOOD","RAT","F","/10^3",1.33333333333333,0.872871560943969,120
"Promyelocytes","PROMY","BONE MARROW","RAT","F","cells",5.73333333333333,1.50707145411758,30
"Promyelocytes","PROMY","BONE MARROW","RAT","M","cells",5.35714285714286,2.19788257891268,28
"Promyelocytes","PROMY","WHOLE BLOOD","MOUSE","F","10^9/L",0,0,46
"Promyelocytes","PROMY","WHOLE BLOOD","MOUSE","M","10^9/L",0,0,29
"Promyelocytes/Leukocytes","PROMYLE","WHOLE BLOOD","MOUSE","F","%",0,0,46
"Promyelocytes/Leukocytes","PROMYLE","WHOLE BLOOD","MOUSE","M","%",0,0,29
"Protein","PROT","PLASMA","DOG","F","g/dL",5.45571428571429,0.130480688548283,35
"Protein","PROT","PLASMA","DOG","F","g/L",54.8282608695652,3.58183494867793,46
"Protein","PROT","PLASMA","DOG","M","g/L",55.9166666666667,3.6636401650898,46
"Protein","PROT","PLASMA","MONKEY","F","g/dL",7.25075757575758,0.321884523493512,11
"Protein","PROT","PLASMA","MONKEY","F","g/L",78.0717857142857,4.398243958767,30
"Protein","PROT","PLASMA","MONKEY","M","g/dL",7.41909090909091,0.309745741282143,11
"Protein","PROT","PLASMA","MONKEY","M","g/L",75.9090909090909,3.79185917759709,33
"Protein","PROT","PLASMA","MOUSE","F","g/dL",4.58367346938776,0.170320424253042,98
"Protein","PROT","PLASMA","MOUSE","F","g/L",50.8518518518519,2.24385834777962,27
"Protein","PROT","PLASMA","MOUSE","M","g/L",50.8617021276596,2.28478456709574,47
"Protein","PROT","PLASMA","RABBIT","F","g/L",56.9307692307692,4.24040772713046,13
"Protein","PROT","PLASMA","RABBIT","M","g/L",56.6230769230769,5.42999445152477,13
"Protein","PROT","PLASMA","RAT","F","g/dL",6.04953237410072,0.502136371687253,278
"Protein","PROT","PLASMA","RAT","F","g/L",67.8036553524804,7.71287904629827,383
"Protein","PROT","PLASMA","RAT","M","g/dL",5.74,0.267494993277578,113
"Protein","PROT","PLASMA","RAT","M","g/L",64.7894736842105,4.25548541149595,399
"Protein","PROT","SERUM","DOG","F","g/dL",5.39690072639225,0.362272376314821,413
"Protein","PROT","SERUM","DOG","F","g/L",55.9211728705567,3.85786937516092,142
"Protein","PROT","SERUM","DOG","M","g/dL",5.45763179237632,0.372079141310963,411
"Protein","PROT","SERUM","DOG","M","g/L",55.8092455621302,3.58009824511873,169
"Protein","PROT","SERUM","MONKEY","F","g/dL",7.24519677676084,0.478026067008477,718
"Protein","PROT","SERUM","MONKEY","F","g/L",76.1914133699634,4.51212757404485,260
"Protein","PROT","SERUM","MONKEY","M","g/dL",7.28316548594427,0.473465221220579,773
"Protein","PROT","SERUM","MONKEY","M","g/L",76.7433122740845,3.98672311261028,303
"Protein","PROT","SERUM","MOUSE","F","g/dL",5.06481069042316,0.448270508127501,449
"Protein","PROT","SERUM","MOUSE","F","g/L",49.8192307692308,1.6152506588141,52
"Protein","PROT","SERUM","MOUSE","M","g/dL",5.25929054054054,0.527755683019555,592
"Protein","PROT","SERUM","MOUSE","M","g/L",51.0588235294118,2.76510113987273,85
"Protein","PROT","SERUM","PIG","F","g/dL",6.16560283687943,0.361164318447038,47
"Protein","PROT","SERUM","PIG","M","g/dL",6.03368794326241,0.355860007514322,47
"Protein","PROT","SERUM","RABBIT","F","g/dL",5.81833333333333,0.311645253818572,42
"Protein","PROT","SERUM","RABBIT","M","g/dL",5.54939393939394,0.274051532424547,66
"Protein","PROT","SERUM","RAT","F","g/dL",6.99468312087515,0.863948309348854,3687
"Protein","PROT","SERUM","RAT","F","g/L",64.1759343148358,5.58015607680337,883
"Protein","PROT","SERUM","RAT","M","g/dL",6.32350207543765,0.633499927100448,3694
"Protein","PROT","SERUM","RAT","M","g/L",61.0042140151515,5.03968786624977,1056
"Protein","PROT","URINE","DOG","F","g/L",0.203425925925926,0.214716884747095,18
"Protein","PROT","URINE","DOG","F","mg/dL",14.7820512820513,11.3169286531775,52
"Protein","PROT","URINE","DOG","F","mg/L",193.22,107.980851616337,20
"Protein","PROT","URINE","DOG","F","POINT",0,0,11
"Protein","PROT","URINE","DOG","M","g/L",0.303333333333333,0.238515761572519,31
"Protein","PROT","URINE","DOG","M","mg/dL",34.0441176470588,22.015014727233,34
"Protein","PROT","URINE","DOG","M","mg/L",161.06,110.80881781367,20
"Protein","PROT","URINE","DOG","M","POINT",0.121212121212121,0.168174993036504,11
"Protein","PROT","URINE","MONKEY","F","g/L",0.0621212121212121,0.168024769698766,22
"Protein","PROT","URINE","MONKEY","F","mg/dL",13.3006666666667,19.763002826636,50
"Protein","PROT","URINE","MONKEY","F","mg/L",86.807037037037,24.8868478431235,45
"Protein","PROT","URINE","MONKEY","M","g/L",0.199324324324324,0.43688991138463,37
"Protein","PROT","URINE","MONKEY","M","mg/dL",16.2896929824561,25.2402635938014,38
"Protein","PROT","URINE","MONKEY","M","mg/L",98.2287037037037,29.6158920694242,54
"Protein","PROT","URINE","MOUSE","F","mg/dL",41.6666666666667,26.5334315252616,30
"Protein","PROT","URINE","MOUSE","M","mg/dL",50,32.8165061656947,14
"Protein","PROT","URINE","RABBIT","F","POINT",1,0.942809041582063,10
"Protein","PROT","URINE","RAT","F","g/L",0.325625,0.319968414122451,112
"Protein","PROT","URINE","RAT","F","mg/dL",62.6713815789474,66.3599684070472,608
"Protein","PROT","URINE","RAT","F","mg/L",164.2,91.5053761861441,125
"Protein","PROT","URINE","RAT","F","POINT",0,0,50
"Protein","PROT","URINE","RAT","M","g/L",0.588423236514523,0.707084980836449,241
"Protein","PROT","URINE","RAT","M","mg",6.5798,1.32937443143283,20
"Protein","PROT","URINE","RAT","M","mg/dL",83.1086727989487,97.913713105761,761
"Protein","PROT","URINE","RAT","M","mg/L",401.091176470588,161.765185888286,170
"Protein","PROT","URINE","RAT","M","POINT",0.16,0.34166459266004,50
"Protein","PROT","WHOLE BLOOD","DOG","F","g/dL",5.83333333333333,0.185047086554813,12
"Protein","PROT","WHOLE BLOOD","DOG","M","g/dL",5.75833333333333,0.312492424150595,12
"Protein","PROT","WHOLE BLOOD","MOUSE","F","g/dL",5.025,0.28930200858949,24
"Protein","PROT","WHOLE BLOOD","MOUSE","M","g/dL",5.3,0.16609095970748,30
"Protein","PROT","WHOLE BLOOD","RAT","F","g/dL",6.0809375,0.496144629039284,160
"Protein","PROT","WHOLE BLOOD","RAT","M","g/dL",5.97125,0.489369701148851,160
"Protein/Creatinine","PROTCRT","SERUM","MONKEY","F","RATIO",1.41225,0.102932376218925,16
"Protein/Creatinine","PROTCRT","SERUM","MONKEY","M","RATIO",1.51833333333333,0.269008054402342,12
"Protein/Creatinine","PROTCRT","URINE","DOG","F","RATIO",3.52286324786325,5.19620247213208,39
"Protein/Creatinine","PROTCRT","URINE","DOG","M","RATIO",3.30355555555556,5.30452965503174,45
"Protein/Creatinine","PROTCRT","URINE","MONKEY","F","mg/mmol",24.6352962962963,4.46639625324728,45
"Protein/Creatinine","PROTCRT","URINE","MONKEY","F","RATIO",0.325347619047619,0.415965394903514,35
"Protein/Creatinine","PROTCRT","URINE","MONKEY","M","mg/mmol",28.5545679012346,16.7985717178412,54
"Protein/Creatinine","PROTCRT","URINE","MONKEY","M","RATIO",0.253166666666667,0.384871542622974,46
"Protein/Creatinine","PROTCRT","URINE","RAT","F","g/mol",26.4666666666667,5.34649955309681,30
"Protein/Creatinine","PROTCRT","URINE","RAT","F","RATIO",0.230741496598639,0.0949717217058438,147
"Protein/Creatinine","PROTCRT","URINE","RAT","M","g/mol",112.666666666667,25.1815248823875,30
"Protein/Creatinine","PROTCRT","URINE","RAT","M","RATIO",9.04558333333333,24.6935498644723,168
"Prothrombin Time","PT","PLASMA","DOG","F","sec",7.64615390866244,0.740861940921838,586
"Prothrombin Time","PT","PLASMA","DOG","M","sec",7.50636850550785,0.643295486625667,549
"Prothrombin Time","PT","PLASMA","MONKEY","F","sec",11.0504718489304,1.45235679297356,978
"Prothrombin Time","PT","PLASMA","MONKEY","M","sec",11.2781187397696,1.39729756530184,1057
"Prothrombin Time","PT","PLASMA","MOUSE","F","sec",7.7,2.3589288786535,23
"Prothrombin Time","PT","PLASMA","MOUSE","M","sec",9.3,2.66833281282527,52
"Prothrombin Time","PT","PLASMA","PIG","F","sec",13.2679245283019,0.61190861085675,53
"Prothrombin Time","PT","PLASMA","PIG","M","sec",13.2817901234568,0.60939765186426,54
"Prothrombin Time","PT","PLASMA","RABBIT","F","sec",8.07924528301887,0.951273638251944,53
"Prothrombin Time","PT","PLASMA","RABBIT","M","sec",8.97051282051282,1.56163284295545,78
"Prothrombin Time","PT","PLASMA","RAT","F","sec",14.366209404479,3.39754436840235,4629
"Prothrombin Time","PT","PLASMA","RAT","M","sec",15.1743813993174,3.1470796427711,4688
"Prothrombin Time","PT","WHOLE BLOOD","DOG","F","sec",7.72148148148148,0.445829753911179,45
"Prothrombin Time","PT","WHOLE BLOOD","DOG","M","sec",7.58220720720721,0.431397864872378,74
"Prothrombin Time","PT","WHOLE BLOOD","MONKEY","F","sec",12.1722222222222,0.612426434411609,15
"Prothrombin Time","PT","WHOLE BLOOD","MONKEY","M","sec",12.1440170940171,0.555191963791958,39
"Prothrombin Time","PT","WHOLE BLOOD","RAT","F","sec",18.1534426229508,3.80569123901689,305
"Prothrombin Time","PT","WHOLE BLOOD","RAT","M","sec",19.8638392857143,3.1467515285079,448
"Erythrocytes","RBC","FLUID, CEREBROSPINAL","RAT","F","cells/uL",11423.2142857143,15938.8631781595,14
"Erythrocytes","RBC","FLUID, CEREBROSPINAL","RAT","M","cells/uL",6617.2,16913.5792283681,15
"Erythrocytes","RBC","URINE","DOG","F","POINT",0.411764705882353,0.417156574733202,17
"Erythrocytes","RBC","URINE","DOG","M","POINT",0.140350877192982,0.169085757833929,19
"Erythrocytes","RBC","URINE","RAT","F","POINT",0,0,50
"Erythrocytes","RBC","URINE","RAT","M","/HPF",1.2,0.421637021355784,10
"Erythrocytes","RBC","URINE","RAT","M","POINT",0.2,0.571428571428571,50
"Erythrocytes","RBC","WHOLE BLOOD","DOG","F","10^12 IU/L",7.495,0.710787015791778,12
"Erythrocytes","RBC","WHOLE BLOOD","DOG","F","10^12/L",6.63620760836386,0.462213279718176,624
"Erythrocytes","RBC","WHOLE BLOOD","DOG","F","10^6/uL",7.18666666666667,0.606036135869634,12
"Erythrocytes","RBC","WHOLE BLOOD","DOG","M","10^12/L",6.59157479748656,0.473293730343894,629
"Erythrocytes","RBC","WHOLE BLOOD","DOG","M","10^6/uL",7.085,0.524003624013993,12
"Erythrocytes","RBC","WHOLE BLOOD","MONKEY","F","10^12/L",5.57813158954499,0.590431973773265,996
"Erythrocytes","RBC","WHOLE BLOOD","MONKEY","M","10^12/L",5.79772350549673,0.529902034219141,1098
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","F","10^10/L",925.72,42.2045746625763,50
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","F","10^12/L",9.5466392092257,0.894481517303031,607
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","F","10^6/uL",8.802,0.351846361454777,30
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","M","10^10/L",881.489795918367,54.8612349664207,49
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","M","10^12/L",10.005734870317,1.03530667965913,694
"Erythrocytes","RBC","WHOLE BLOOD","MOUSE","M","10^6/uL",8.9,0.592225492935553,30
"Erythrocytes","RBC","WHOLE BLOOD","PIG","F","10^12/L",8.30206790123457,0.871660439579065,54
"Erythrocytes","RBC","WHOLE BLOOD","PIG","M","10^12/L",8.64996913580247,0.65201602296847,54
"Erythrocytes","RBC","WHOLE BLOOD","RABBIT","F","10^12/L",6.22590909090909,0.488656122848478,55
"Erythrocytes","RBC","WHOLE BLOOD","RABBIT","M","10^12/L",6.74878205128205,0.468207195433259,78
"Erythrocytes","RBC","WHOLE BLOOD","RAT","F","10^10/L",776.815217391304,160.624463352955,92
"Erythrocytes","RBC","WHOLE BLOOD","RAT","F","10^12 IU/L",8.032,0.555498859630555,60
"Erythrocytes","RBC","WHOLE BLOOD","RAT","F","10^12/L",7.93458492366412,0.709542072262281,5240
"Erythrocytes","RBC","WHOLE BLOOD","RAT","F","10^6/uL",7.974,0.356826839319055,90
"Erythrocytes","RBC","WHOLE BLOOD","RAT","M","10^10/L",843.192660550459,138.574988194267,109
"Erythrocytes","RBC","WHOLE BLOOD","RAT","M","10^12/L",8.28273528684471,0.897863905390339,5392
"Erythrocytes","RBC","WHOLE BLOOD","RAT","M","10^6/uL",8.375,0.377431443287417,90
"Nucleated Erythrocytes","RBCNUC","WHOLE BLOOD","MOUSE","F","/100 WBC",0.26,0.564602081296272,50
"Nucleated Erythrocytes","RBCNUC","WHOLE BLOOD","MOUSE","M","/100 WBC",0.285714285714286,0.5,49
"Nucleated Erythrocytes/Leukocytes","RBCNUCLE","WHOLE BLOOD","DOG","M","/100 WBC",0.153846153846154,0.375533808099405,13
"Nucleated Erythrocytes/Leukocytes","RBCNUCLE","WHOLE BLOOD","MOUSE","F","/100 WBC",0,0,13
"Nucleated Erythrocytes/Leukocytes","RBCNUCLE","WHOLE BLOOD","MOUSE","M","/100 WBC",0,0,11
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","DOG","F","%",12.9742757936508,0.854899389201787,528
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","DOG","M","%",13.0653362260792,0.862971725163028,535
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","MONKEY","F","%",13.1321307632214,0.984590691666413,894
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","MONKEY","M","%",13.3006969108793,0.956574102414819,987
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","MOUSE","F","%",12.8718336483932,0.998763744701057,529
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","MOUSE","M","%",12.5908440629471,0.99688368440522,699
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","PIG","F","%",18.3230496453901,1.80933086488933,47
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","PIG","M","%",17.2294326241135,1.65289313318611,47
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","RABBIT","F","%",13,1.26196653038404,43
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","RABBIT","M","%",13.043,0.815866885901251,50
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","RAT","F","%",11.7575500425071,1.14715828674356,4313
"Erythrocytes Distribution Width","RDW","WHOLE BLOOD","RAT","M","%",12.6893476200889,1.19187117401204,4573
"Reticulocytes","RETI","WHOLE BLOOD","DOG","F","%",0.674561403508772,0.198867815538815,19
"Reticulocytes","RETI","WHOLE BLOOD","DOG","F","10^10/L",10.4266666666667,1.79585549800004,12
"Reticulocytes","RETI","WHOLE BLOOD","DOG","F","10^12/L",0.0630288220551378,0.0254093682555587,19
"Reticulocytes","RETI","WHOLE BLOOD","DOG","F","10^3/uL",42.9166666666667,16.8384330708896,12
"Reticulocytes","RETI","WHOLE BLOOD","DOG","F","10^9/L",48.2401586613848,22.9204281795105,577
"Reticulocytes","RETI","WHOLE BLOOD","DOG","M","%",0.672807017543859,0.188579037226706,19
"Reticulocytes","RETI","WHOLE BLOOD","DOG","M","10^12/L",0.0778658008658008,0.0291879791497578,22
"Reticulocytes","RETI","WHOLE BLOOD","DOG","M","10^3/uL",50.8888888888889,14.1205726651072,12
"Reticulocytes","RETI","WHOLE BLOOD","DOG","M","10^9/L",50.2193443160397,22.9211323693378,581
"Reticulocytes","RETI","WHOLE BLOOD","MONKEY","F","10^12/L",0.0796368495077356,0.0353664934029254,79
"Reticulocytes","RETI","WHOLE BLOOD","MONKEY","F","10^9/L",78.4300216547751,30.1402052539635,882
"Reticulocytes","RETI","WHOLE BLOOD","MONKEY","M","10^12/L",0.0754226441631505,0.0330731785090538,79
"Reticulocytes","RETI","WHOLE BLOOD","MONKEY","M","10^9/L",75.848668619029,29.6695637173703,985
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","F","10^12/L",0.360655172413793,0.110744324544056,29
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","F","10^3/uL",303.133333333333,57.116778942633,30
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","F","10^9/L",333.76384083045,94.392502789131,578
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","M","%",3.46666666666667,0.219625349442288,18
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","M","10^12/L",0.331966666666667,0.0430793040424472,30
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","M","10^3/uL",333.933333333333,33.5722929001686,30
"Reticulocytes","RETI","WHOLE BLOOD","MOUSE","M","10^9/L",314.180123266564,73.2395965897325,649
"Reticulocytes","RETI","WHOLE BLOOD","PIG","F","10^9/L",144.751418439716,98.7219279997742,47
"Reticulocytes","RETI","WHOLE BLOOD","PIG","M","10^9/L",119.762411347518,62.9435045426238,47
"Reticulocytes","RETI","WHOLE BLOOD","RABBIT","F","10^9/L",159.845192307692,31.182394337654,52
"Reticulocytes","RETI","WHOLE BLOOD","RABBIT","M","10^9/L",167.851315789474,39.883649510114,76
"Reticulocytes","RETI","WHOLE BLOOD","RAT","F","%",2.8609375,0.596324004672281,32
"Reticulocytes","RETI","WHOLE BLOOD","RAT","F","10^10/L",28.54,5.3926258501144,60
"Reticulocytes","RETI","WHOLE BLOOD","RAT","F","10^12/L",0.209140271493213,0.0844087363957426,221
"Reticulocytes","RETI","WHOLE BLOOD","RAT","F","10^3/uL",199.9,37.1496043511674,30
"Reticulocytes","RETI","WHOLE BLOOD","RAT","F","10^9/L",197.885149162239,68.14605373944,4894
"Reticulocytes","RETI","WHOLE BLOOD","RAT","M","%",2.375,1.20523053610556,32
"Reticulocytes","RETI","WHOLE BLOOD","RAT","M","10^12/L",0.226643442622951,0.108913290529408,244
"Reticulocytes","RETI","WHOLE BLOOD","RAT","M","10^3/uL",227.8,27.920330004966,30
"Reticulocytes","RETI","WHOLE BLOOD","RAT","M","10^9/L",234.894273004741,73.3194990815498,5133
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","DOG","F","%",0.751004527712724,0.327468808691486,305
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","DOG","M","%",0.7645772005772,0.32888816107958,264
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","MONKEY","F","%",1.33763562552214,0.630361600820754,304
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","MONKEY","M","%",1.29315762273902,0.588334231009481,301
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","MOUSE","F","%",3.78489051094891,1.15162310703886,411
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","MOUSE","M","%",3.2374269005848,0.683736361859868,342
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","PIG","F","%",0.728768115942029,0.234785641215634,23
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","PIG","M","%",0.677826086956522,0.282799155442234,23
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","RABBIT","F","%",2.63272727272727,0.485034920865369,22
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","RABBIT","M","%",2.29818181818182,0.372547681366795,22
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","RAT","F","%",2.61245724502488,1.21446740002753,2144
"Reticulocytes/Erythrocytes","RETIRBC","WHOLE BLOOD","RAT","M","%",2.91045462617652,1.2798205914026,1877
"Sorbitol Dehydrogenase","SDH","PLASMA","RAT","F","U/L",9.22377622377622,9.02455147371238,143
"Sorbitol Dehydrogenase","SDH","PLASMA","RAT","M","U/L",8.48484848484848,9.32443433981793,33
"Sorbitol Dehydrogenase","SDH","SERUM","DOG","F","U/L",2.78855218855219,1.89352959972578,99
"Sorbitol Dehydrogenase","SDH","SERUM","DOG","M","U/L",2.15285714285714,1.80833633078977,70
"Sorbitol Dehydrogenase","SDH","SERUM","MONKEY","F","U/L",4.13259493670886,3.82672463351033,79
"Sorbitol Dehydrogenase","SDH","SERUM","MONKEY","M","U/L",4.29048780487805,5.19347599401385,82
"Sorbitol Dehydrogenase","SDH","SERUM","MOUSE","F","U/L",28.953125,20.329126296628,128
"Sorbitol Dehydrogenase","SDH","SERUM","MOUSE","M","U/L",49.3153846153846,49.0563723531977,130
"Sorbitol Dehydrogenase","SDH","SERUM","PIG","F","U/L",0.93030303030303,1.55035743451985,44
"Sorbitol Dehydrogenase","SDH","SERUM","PIG","M","U/L",0.932575757575758,1.63843119387817,44
"Sorbitol Dehydrogenase","SDH","SERUM","RAT","F","U/L",4.4879684418146,7.3134700666195,507
"Sorbitol Dehydrogenase","SDH","SERUM","RAT","M","U/L",4.06593625498008,5.96036825264787,502
"Sodium","SODIUM","PLASMA","DOG","F","mEq/L",148.333333333333,0.887625364598595,12
"Sodium","SODIUM","PLASMA","DOG","F","mmol/L",146.631687242798,1.88971375870771,81
"Sodium","SODIUM","PLASMA","DOG","M","mmol/L",145.691156462585,2.41212960609158,49
"Sodium","SODIUM","PLASMA","MONKEY","F","mmol/L",148.48240327381,1.9428796555646,32
"Sodium","SODIUM","PLASMA","MONKEY","M","mmol/L",149.382142857143,2.18386101883335,35
"Sodium","SODIUM","PLASMA","MOUSE","F","mEq/L",148.663157894737,1.53408456531165,95
"Sodium","SODIUM","PLASMA","MOUSE","F","mmol/L",148.75,0.78334945180064,12
"Sodium","SODIUM","PLASMA","MOUSE","M","mmol/L",151.214285714286,0.544704779401922,14
"Sodium","SODIUM","PLASMA","RABBIT","F","mmol/L",138.792307692308,2.12699378562857,13
"Sodium","SODIUM","PLASMA","RABBIT","M","mmol/L",140.6,1.76540835691538,13
"Sodium","SODIUM","PLASMA","RAT","F","mEq/L",146.5192,1.47515422922486,125
"Sodium","SODIUM","PLASMA","RAT","F","mmol/L",142.331911262799,3.31235404694051,586
"Sodium","SODIUM","PLASMA","RAT","M","mEq/L",147.76,1.34727795748942,20
"Sodium","SODIUM","PLASMA","RAT","M","mmol/L",143.484836065574,3.701723552968,488
"Sodium","SODIUM","SERUM","DOG","F","mEq/L",146.665151515151,1.35575364244595,209
"Sodium","SODIUM","SERUM","DOG","F","mmol/L",147.522234103222,2.15904743513072,334
"Sodium","SODIUM","SERUM","DOG","M","mEq/L",146.482165109034,1.4804789352338,214
"Sodium","SODIUM","SERUM","DOG","M","mmol/L",147.276785714286,1.74193808833464,366
